item_id,title,genres
1478,Teaching Mrs. Tingle,"comedy,thriller"
1479,Solar Crisis,"sci-fi,thriller"
1480,That's Life!,drama
1481,Black Dog,"action,thriller"
1482,Just Cause,"mystery,thriller"
1483,Kiss of Death,"crime,drama,thriller"
1484,Roustabout,musical
1485,In Too Deep,"action,thriller"
1486,Instinct,"drama,thriller"
1487,Desert Blue,drama
1488,My Crazy Life (Mi vida loca),drama
1489,Carnival of Souls,"horror,thriller"
1490,"Dorado, El",western
1491,Being Human,drama
1492,On Her Majesty's Secret Service,action
1493,Blink,thriller
1494,Blown Away,"action,thriller"
1495,Midnight Express,drama
1496,Blue Chips,drama
1497,Blue Sky,"drama,romance"
1498,Murder in the First,"drama,thriller"
1499,"Bronx Tale, A",drama
1500,Days of Thunder,"action,romance"
1501,Calendar Girl,drama
1502,Queens Logic,"comedy,drama"
1503,Cliffhanger,"action,adventure,crime"
1504,Color of Night,"drama,thriller"
1505,Saturn 3,"adventure,sci-fi,thriller"
1506,I Saw What You Did,thriller
1507,Farewell My Concubine,"drama,romance"
1508,Knightriders,"action,adventure,drama"
1509,Puppet Master,"horror,sci-fi,thriller"
1510,Sugar Town,comedy
1511,Fright Night,"comedy,horror"
1512,With Honors,"comedy,drama"
1513,Fresh,drama
1514,Interiors,drama
1515,"Official Story, The (La Historia Oficial)",drama
1516,Guilty as Sin,"crime,drama,thriller"
1517,Heaven & Earth,"action,drama,war"
1518,Hollow Man,"horror,sci-fi,thriller"
1519,Magnum Force,western
1520,When We Were Kings,documentary
1521,I'll Do Anything,"comedy,drama"
1522,Jimmy Hollywood,comedy
1523,Judgment Night,action
1524,He Walked by Night,"crime,film-noir,thriller"
1525,My Favorite Season,drama
1526,Kalifornia,"drama,thriller"
1527,Killing Zoe,thriller
1528,King of the Hill,drama
1529,M. Butterfly,drama
1530,Tall Tale,"adventure,children's"
1531,Tex,drama
1532,Swing Kids,"drama,war"
1533,"Paris, Texas",drama
1534,Silent Fall,"drama,thriller"
1535,"Tin Drum, The (Blechtrommel, Die)",drama
1536,American Dream,documentary
1537,Malice,thriller
1538,Menace II Society,"action,crime,drama"
1539,Mr. Jones,"drama,romance"
1540,Nineteen Eighty-Four,"drama,sci-fi"
1541,I'm Not Rappaport,comedy
1542,Diabolique,"drama,thriller"
1543,Purple Noon,"crime,thriller"
1544,Atlantic City,"crime,drama,romance"
1545,Our Town,drama
1546,Autumn Sonata (Höstsonaten ),drama
1547,Madonna: Truth or Dare,documentary
1548,Fear,thriller
1549,Fled,"action,adventure"
1550,Stanley & Iris,"drama,romance"
1551,Keys to Tulsa,crime
1552,Come See the Paradise,"drama,romance"
1553,One Tough Cop,"action,drama"
1554,Paradise Road,"drama,war"
1555,Return to Paradise,"drama,romance"
1556,Chain Reaction,"action,adventure,thriller"
1557,Wrongfully Accused,"action,comedy"
1558,Happiness,comedy
1559,Rope,thriller
1560,Topaz,thriller
1561,Apt Pupil,"drama,thriller"
1562,Soldier,"action,adventure,sci-fi,thriller,war"
1563,Torn Curtain,thriller
1564,Under Siege,action
1565,Why Do Fools Fall In Love?,drama
1566,Tin Men,"comedy,drama"
1567,Kansas City,crime
1568,Dancing at Lughnasa,drama
1569,Runaway Train,"action,adventure,drama,thriller"
1570,Rough Magic,"drama,romance"
1571,Bulletproof,action
1572,Deconstructing Harry,"comedy,drama"
1573,8MM,thriller
1574,Boiling Point,"action,drama"
1575,Carnal Knowledge,drama
1576,Easy Rider,"adventure,drama"
1577,Mother Night,drama
1578,City Hall,"drama,thriller"
1579,Gung Ho,"comedy,drama"
1580,"View to a Kill, A",action
1581,Airport 1975,drama
1582,Rollercoaster,"drama,thriller"
1583,Play it to the Bone,"comedy,drama"
1584,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,documentary
1585,Very Bad Things,"comedy,crime"
1586,G.I. Jane,"action,drama,war"
1587,Battle for the Planet of the Apes,"action,sci-fi"
1588,Afterglow,"drama,romance"
1589,Beyond the Poseidon Adventure,adventure
1590,Jack Frost,"comedy,drama"
1591,Mass Appeal,drama
1592,Desperate Measures,"crime,drama,thriller"
1593,Cruel Intentions,drama
1594,Firestorm,"action,adventure,thriller"
1595,Frankie Starlight,"drama,romance"
1596,Jade,thriller
1597,Dead Ringers,"drama,thriller"
1598,Hard Rain,"action,thriller"
1599,Dangerous Beauty,drama
1600,Bad Boys,action
1601,Mr. Saturday Night,"comedy,drama"
1602,Summer of Sam,drama
1603,No Way Out,thriller
1604,Where Eagles Dare,"action,adventure,war"
1605,Music From Another Room,"drama,romance"
1606,Belle de jour,drama
1607,Rules of Engagement,"drama,thriller"
1608,Betrayed,"drama,thriller"
1609,Daughters of the Dust,drama
1610,Roommates,"comedy,drama"
1611,Metroland,"comedy,drama"
1612,Congo,"action,adventure,mystery,sci-fi"
1613,Feast of July,drama
1614,Relative Fear,"horror,thriller"
1615,Palmetto,"film-noir,mystery,thriller"
1616,Let's Get Harry,"action,adventure"
1617,Shallow Grave,thriller
1618,Judge Dredd,"action,adventure,sci-fi"
1619,Kids,drama
1620,"400 Blows, The (Les Quatre cents coups)",drama
1621,Jules and Jim (Jules et Jim),drama
1622,Assassination,action
1623,Twilight,"crime,drama"
1624,U.S. Marshalls,"action,thriller"
1625,Swimming with Sharks,"comedy,drama"
1626,Tank Girl,"action,comedy,musical,sci-fi"
1627,Hush,thriller
1628,Suicide Kings,"crime,drama"
1629,No Mercy,"action,thriller"
1630,Extreme Measures,"drama,thriller"
1631,What Ever Happened to Baby Jane?,"drama,thriller"
1632,All the King's Men,drama
1633,Prick Up Your Ears,drama
1634,Allan Quartermain and the Lost City of Gold,"action,adventure"
1635,Cutthroat Island,"action,adventure,romance"
1636,In the Heat of the Night,"drama,mystery"
1637,Jennifer 8,thriller
1638,Plenty,drama
1639,Money Train,action
1640,Copycat,"crime,drama,thriller"
1641,Bitter Moon,drama
1642,Monkey Shines,"horror,sci-fi"
1643,Phantasm,"horror,sci-fi"
1644,Bird on a Wire,"action,adventure,romance,thriller"
1645,Rain,drama
1646,Firestarter,"horror,thriller"
1647,Klute,"drama,mystery"
1648,Cobb,drama
1649,I Like It Like That,"comedy,drama,romance"
1650,Fatal Beauty,"action,crime"
1651,Molly,"comedy,drama"
1652,Naked,drama
1653,Two Moon Juction,drama
1654,Never Talk to Strangers,thriller
1655,I Love Trouble,"action,comedy"
1656,"Perfect World, A","action,drama"
1657,Dead Presidents,"action,crime,drama"
1658,Seven (Se7en),"crime,thriller"
1659,High Plains Drifter,western
1660,Hang 'em High,western
1661,Assault on Precinct 13,"action,thriller"
1662,Near Dark,"comedy,horror"
1663,Radioland Murders,"comedy,mystery,romance"
1664,Rising Sun,"action,drama,mystery"
1665,Reality Bites,"comedy,drama"
1666,Red Rock West,thriller
1667,Home for the Holidays,drama
1668,Cutter's Way,"drama,thriller"
1669,Prince of the City,drama
1670,Days of Heaven,drama
1671,Ruby in Paradise,drama
1672,Eye for an Eye,"drama,thriller"
1673,Bad Company,action
1674,"Low Down Dirty Shame, A","action,comedy"
1675,Boys Life,drama
1676,Mike's Murder,mystery
1677,Sleepers,"crime,drama"
1678,Once Upon a Time in the West,western
1679,Serial Mom,"comedy,crime,horror"
1680,"Simple Twist of Fate, A",drama
1681,Jason's Lyric,"crime,drama"
1682,Bed of Roses,"drama,romance"
1683,Screamers,"sci-fi,thriller"
1684,Communion,"drama,sci-fi,thriller"
1685,Someone to Watch Over Me,"action,crime,thriller"
1686,Striking Distance,action
1687,Terminal Velocity,action
1688,Things to Do in Denver when You're Dead,"crime,drama,romance"
1689,Antonia's Line (Antonia),drama
1690,Nick of Time,"action,thriller"
1691,F/X 2,"action,crime,thriller"
1692,Disturbing Behavior,"horror,thriller"
1693,Missing in Action,"action,war"
1694,Trial by Jury,thriller
1695,True Romance,"action,crime,romance"
1696,Fitzcarraldo,"adventure,drama"
1697,Bats,"horror,thriller"
1698,Cronos,horror
1699,Braindead,"comedy,horror"
1700,Paths of Glory,"drama,war"
1701,Five Easy Pieces,drama
1702,Sarafina!,drama
1703,Stage Fright,"mystery,thriller"
1704,Damien: Omen II,horror
1705,Lonely Are the Brave,"drama,western"
1706,Trouble in Paradise,"comedy,romance"
1707,"Place in the Sun, A","drama,romance"
1708,From Here to Eternity,"drama,romance,war"
1709,Flying Tigers,"action,drama,war"
1710,On the Beach,drama
1711,Brighton Beach Memoirs,comedy
1712,On Our Merry Way,"comedy,drama"
1713,Thunderbolt and Lightfoot,action
1714,Last Night,thriller
1715,Guinevere,"drama,romance"
1716,Plunkett & MaCleane,"action,drama"
1717,B. Monkey,"romance,thriller"
1718,Blood on the Sun,"drama,war"
1719,Booty Call,"comedy,romance"
1720,Kagemusha,"drama,war"
1721,Captain Horatio Hornblower,"action,adventure,war"
1722,Love Is a Many-Splendored Thing,romance
1723,Artemisia,drama
1724,Bread and Chocolate (Pane e cioccolata),drama
1725,Barbarella,"adventure,sci-fi"
1726,Clean Slate (Coup de Torchon),crime
1727,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",drama
1728,"Love Bewitched, A (El Amor Brujo)",musical
1729,"Battleship Potemkin, The (Bronenosets Potyomkin)","drama,war"
1730,"Brother, Can You Spare a Dime?",documentary
1731,Seven Beauties (Pasqualino Settebellezze),"comedy,drama"
1732,To Be or Not to Be,"comedy,drama,war"
1733,Gulliver's Travels,"adventure,animation,children's"
1734,Holy Smoke,drama
1735,American Pop,"animation,musical"
1736,Wilde,drama
1737,Small Time Crooks,comedy
1738,Saving Grace,comedy
1739,East is East,comedy
1740,Dancer in the Dark,"drama,musical"
1741,'Til There Was You,"drama,romance"
1742,24-hour Woman,drama
1743,20 Dates,comedy
1744,8 Seconds,drama
1745,Above the Rim,drama
1746,8 1/2 Women,comedy
1747,Little Boy Blue,drama
1748,A Chef in Love,comedy
1749,54,drama
1750,1-900,romance
1751,East-West (Est-ouest),"drama,romance"
1752,"Run Silent, Run Deep",war
1753,Anatomy of a Murder,"drama,mystery"
1754,Two Women (La Ciociara),"drama,war"
1755,"Suddenly, Last Summer",drama
1756,Under the Rainbow,comedy
1757,Room at the Top,drama
1758,Freejack,"action,sci-fi"
1759,MacKenna's Gold,western
1760,"Blood In, Blood Out (a.k.a. Bound by Honor)","crime,drama"
1761,BASEketball,comedy
1762,Fandango,comedy
1763,Quest for Fire,adventure
1764,Wisdom,"action,crime"
1765,One Crazy Summer,comedy
1766,Back to School,comedy
1767,Trick or Treat,horror
1768,Iron Eagle,"action,war"
1769,Iron Eagle II,"action,war"
1770,Maximum Overdrive,horror
1771,House II: The Second Story,"comedy,horror"
1772,Red Sonja,"action,adventure"
1773,Never Cry Wolf,drama
1774,Volunteers,comedy
1775,Who's That Girl?,comedy
1776,She-Devil,comedy
1777,Nadine,comedy
1778,Light of Day,drama
1779,Haunted Honeymoon,comedy
1780,Funny Farm,comedy
1781,Poltergeist II: The Other Side,"horror,thriller"
1782,Poltergeist III,"horror,thriller"
1783,Missing in Action 2: The Beginning,"action,war"
1784,Better Off Dead...,comedy
1785,"Soldier's Daughter Never Cries, A",drama
1786,"Couch in New York, A","comedy,romance"
1787,Walking and Talking,romance
1788,Grand Hotel,drama
1789,Hard-Boiled (Lashou shentan),"action,crime"
1790,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",horror
1791,Nights of Cabiria (Le Notti di Cabiria),drama
1792,Rawhead Rex,"horror,thriller"
1793,Barb Wire,"action,sci-fi"
1794,Bride of Re-Animator,"comedy,horror"
1795,Creepshow 2,horror
1796,Return from Witch Mountain,"children's,sci-fi"
1797,Something Wicked This Way Comes,"children's,horror"
1798,Double Team,action
1799,Phantoms,horror
1800,Idle Hands,"comedy,horror"
1801,Deadly Friend,horror
1802,Scream 3,"horror,mystery,thriller"
1803,Mortal Kombat: Annihilation,"action,adventure"
1804,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"action,children's,fantasy"
1805,Teenage Mutant Ninja Turtles III,"action,children's,fantasy"
1806,Band of the Hand,action
1807,Howling II: Your Sister Is a Werewolf,horror
1808,Mr. Nice Guy,"action,comedy"
1809,Little Nemo: Adventures in Slumberland,"animation,children's"
1810,It Came from Outer Space,sci-fi
1811,Species II,"horror,sci-fi"
1812,Aces: Iron Eagle III,"action,war"
1813,Iron Eagle IV,"action,war"
1814,Quest for Camelot,"adventure,animation,children's,fantasy"
1815,Children of the Corn IV: The Gathering,horror
1816,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror)",horror
1817,Demolition Man,"action,sci-fi"
1818,Fright Night Part II,horror
1819,Candyman: Farewell to the Flesh,horror
1820,Heavy Metal,"action,adventure,animation,horror,sci-fi"
1821,Hellraiser: Bloodline,"action,horror,sci-fi"
1822,Phantasm II,horror
1823,Phantasm III: Lord of the Dead,horror
1824,Phantasm IV: Oblivion,horror
1825,Pumpkinhead,horror
1826,Graveyard Shift,"horror,thriller"
1827,Amityville 3-D,horror
1828,Amityville II: The Possession,horror
1829,Body Parts,horror
1830,Solo,"action,sci-fi,thriller"
1831,Tales from the Crypt Presents: Bordello of Blood,horror
1832,Tales from the Darkside: The Movie,horror
1833,Marked for Death,"action,drama"
1834,Pet Sematary,horror
1835,Lifeforce,"horror,sci-fi"
1836,Rumble in the Bronx,"action,adventure,crime"
1837,Steel,action
1838,Lord of Illusions,horror
1839,American Psycho,"comedy,horror,thriller"
1840,Tales From the Crypt Presents: Demon Knight,horror
1841,Escape to Witch Mountain,"adventure,children's,fantasy"
1842,Balto,"animation,children's"
1843,Sleepwalkers,horror
1844,"Nightmare on Elm Street 3: Dream Warriors, A",horror
1845,"Nightmare on Elm Street 5: The Dream Child, A",horror
1846,Mortal Kombat,"action,adventure"
1847,Shaft,"action,crime"
1848,Shaft,"action,crime"
1849,Robert A. Heinlein's The Puppet Masters,"horror,sci-fi"
1850,Tales of Terror,horror
1851,Halloween III: Season of the Witch,horror
1852,Prom Night,horror
1853,Hello Mary Lou: Prom Night II,horror
1854,Prom Night III: The Last Kiss,horror
1855,Robocop 3,"sci-fi,thriller"
1856,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)",horror
1857,Prom Night IV: Deliver Us From Evil,horror
1858,Child's Play 2,horror
1859,Child's Play 3,horror
1860,Lawnmower Man 2: Beyond Cyberspace,"sci-fi,thriller"
1861,Street Fighter,action
1862,Braddock: Missing in Action III,"action,war"
1863,Hellbound: Hellraiser II,horror
1864,Hellraiser III: Hell on Earth,horror
1865,Darby O'Gill and the Little People,"adventure,children's,fantasy"
1866,"Visitors, The (Les Visiteurs)","comedy,sci-fi"
1867,Kronos,sci-fi
1868,Kronos,horror
1869,Piranha,"horror,sci-fi"
1870,Parasite,"horror,sci-fi"
1871,Six-String Samurai,"action,adventure,sci-fi"
1872,Chopping Mall (a.k.a. Killbots),"action,horror,sci-fi"
1873,"Fantastic Planet, The (La Planète sauvage)","animation,sci-fi"
1874,Tarantula,"horror,sci-fi"
1875,It Came from Beneath the Sea,sci-fi
1876,It Conquered the World,sci-fi
1877,"Kid in King Arthur's Court, A","adventure,children's,comedy,fantasy,romance"
1878,Retroactive,"sci-fi,thriller"
1879,Devil Girl From Mars,sci-fi
1880,Quatermass II,"sci-fi,thriller"
1881,Puppet Master II,"horror,sci-fi,thriller"
1882,Puppet Master III: Toulon's Revenge,"horror,sci-fi,thriller"
1883,Puppet Master 4,"horror,sci-fi,thriller"
1884,Curse of the Puppet Master,"horror,sci-fi,thriller"
1885,Godzilla 2000 (Gojira ni-sen mireniamu),"action,adventure,sci-fi"
1886,X: The Unknown,sci-fi
1887,Alphaville,sci-fi
1888,Adrenalin: Fear the Rush,"action,sci-fi"
1889,Tetsuo II: Body Hammer,sci-fi
1890,Time Tracers,"action,adventure,sci-fi"
1891,What Planet Are You From?,"comedy,sci-fi"
1892,Alligator,"action,horror,sci-fi"
1893,Meteor,sci-fi
1894,Bride of the Monster,"horror,sci-fi"
1895,Wing Commander,"action,sci-fi"
1896,Star Kid,"adventure,children's,fantasy,sci-fi"
1897,Virtuosity,"sci-fi,thriller"
1898,Carnosaur,"horror,sci-fi"
1899,Carnosaur 2,"horror,sci-fi"
1900,Carnosaur 3: Primal Species,"horror,sci-fi"
1901,No Escape,"action,sci-fi"
1902,Time Masters (Les Maîtres du Temps),"animation,sci-fi"
1903,Return of the Fly,"horror,sci-fi"
1904,Rocketship X-M,sci-fi
1905,Passion in the Desert,"adventure,drama"
1906,I Dreamed of Africa,drama
1907,Snow Day,comedy
1908,Only You,"comedy,romance"
1909,Where the Heart Is,"comedy,drama"
1910,Threesome,"comedy,romance"
1911,Autumn in New York,"drama,romance"
1912,Meet Joe Black,romance
1913,Three Seasons,drama
1914,Wonderland,documentary
1915,Wonderland,drama
1916,Coyote Ugly,drama
1917,Nothing to Lose,drama
1918,"Children of Heaven, The (Bacheha-Ye Aseman)",drama
1919,Pecker,"comedy,drama"
1920,"Night at the Roxbury, A",comedy
1921,Beautiful Girls,drama
1922,Metro,action
1923,Class,comedy
1924,Blame It on Rio,"comedy,romance"
1925,Nothing in Common,comedy
1926,Down to You,"comedy,romance"
1927,Inventing the Abbotts,"drama,romance"
1928,Playing by Heart,"drama,romance"
1929,Simply Irresistible,"comedy,romance"
1930,Exit to Eden,comedy
1931,Here on Earth,"drama,romance"
1932,Major League: Back to the Minors,comedy
1933,Road Trip,comedy
1934,Max Dugan Returns,comedy
1935,Cabin Boy,comedy
1936,Nina Takes a Lover,"comedy,romance"
1937,April Fool's Day,"comedy,horror"
1938,Love & Sex,"comedy,romance"
1939,House,"comedy,horror"
1940,Stealing Home,drama
1941,Onegin,drama
1942,If Lucy Fell,"comedy,romance"
1943,Boomerang,"comedy,romance"
1944,And God Created Woman,"comedy,drama,romance"
1945,Shooting Fish,romance
1946,Ready to Wear (Pret-A-Porter),comedy
1947,Bachelor Party,comedy
1948,Vibes,"adventure,comedy"
1949,Blind Date,"comedy,romance"
1950,SLC Punk!,"comedy,drama"
1951,Love and Basketball,"drama,romance"
1952,Now and Then,drama
1953,Smiling Fish and Goat on Fire,drama
1954,Action Jackson,"action,comedy"
1955,Burglar,comedy
1956,Friday the 13th Part VIII: Jason Takes Manhattan,horror
1957,Center Stage,drama
1958,Shadow Conspiracy,thriller
1959,Romper Stomper,"action,drama"
1960,Whipped,comedy
1961,Friday,comedy
1962,Boys and Girls,"comedy,romance"
1963,Girlfight,drama
1964,House Party,comedy
1965,Body Shots,drama
1966,But I'm a Cheerleader,comedy
1967,Andre,"adventure,children's"
1968,Requiem for a Dream,drama
1969,SubUrbia,comedy
1970,Kull the Conqueror,"action,adventure"
1971,My Own Private Idaho,drama
1972,Varsity Blues,"comedy,drama"
1973,Billy Madison,comedy
1974,Boys on the Side,"comedy,drama"
1975,Hanging Up,"comedy,drama"
1976,Romeo Must Die,"action,romance"
1977,Whatever It Takes,"comedy,romance"
1978,Houseguest,comedy
1979,"Dancer, Texas Pop. 81","comedy,drama"
1980,Empire Records,"comedy,drama"
1981,Airheads,comedy
1982,"Bye Bye, Love",comedy
1983,Drive Me Crazy,"comedy,romance"
1984,Dear God,comedy
1985,Bless the Child,thriller
1986,Dead Man on Campus,comedy
1987,Orgazmo,comedy
1988,"Truth or Consequences, N.M.","action,crime,romance"
1989,U2: Rattle and Hum,"documentary,musical"
1990,Deuce Bigalow: Male Gigolo,comedy
1991,Titus,drama
1992,Jerry Springer: Ringmaster,drama
1993,Half Baked,comedy
1994,Dream for an Insomniac,"drama,romance"
1995,Doug's 1st Movie,"animation,children's"
1996,Ready to Rumble,comedy
1997,Whatever,drama
1998,Tommy Boy,comedy
1999,Showgirls,drama
2000,Detroit Rock City,comedy
2001,Halloween II,horror
2002,Halloween 4: The Return of Michael Myers,horror
2003,Two if by Sea,"comedy,romance"
2004,Crime and Punishment in Suburbia,"comedy,drama"
2005,D2: The Mighty Ducks,"children's,comedy"
2006,Can't Hardly Wait,"comedy,drama,romance"
2007,Hideous Kinky,drama
2008,Excess Baggage,"adventure,romance"
2009,Audrey Rose,horror
2010,Blood & Wine,drama
2011,Chungking Express,"drama,mystery,romance"
2012,Life,comedy
2013,Higher Learning,drama
2014,Stealing Beauty,drama
2015,Velvet Goldmine,drama
2016,Batman: Mask of the Phantasm,"animation,children's"
2017,Love's Labour's Lost,"comedy,romance"
2018,My Giant,comedy
2019,Dirty Work,comedy
2020,Buddy,"adventure,children's,drama"
2021,Out to Sea,comedy
2022,Safe Passage,drama
2023,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,comedy
2024,Clean Slate,comedy
2025,For Love or Money,comedy
2026,House Party 3,comedy
2027,In the Army Now,"comedy,war"
2028,Bastard Out of Carolina,drama
2029,In Love and War,"romance,war"
2030,Spice World,"comedy,musical"
2031,Jude,drama
2032,Kama Sutra: A Tale of Love,romance
2033,Far From Home: The Adventures of Yellow Dog,"adventure,children's"
2034,How to Be a Player,comedy
2035,Kids in the Hall: Brain Candy,comedy
2036,Stuart Saves His Family,comedy
2037,Fierce Creatures,comedy
2038,Jackie Chan's First Strike,action
2039,High School High,comedy
2040,Tales from the Hood,"comedy,horror"
2041,"Vie est belle, La (Life is Rosey)","comedy,drama"
2042,I Married A Strange Person,animation
2043,Freeway,crime
2044,Me Myself I,comedy
2045,"Single Girl, A (La Fille Seule)",drama
2046,Bad Taste,"comedy,horror"
2047,Operation Condor (Feiying gaiwak),"action,adventure,comedy"
2048,Hard Target,"action,adventure,crime,thriller"
2049,Operation Condor 2 (Longxiong hudi),"action,adventure,comedy"
2050,Police Story 4: Project S (Chao ji ji hua),action
2051,Twin Dragons (Shuang long hui),"action,comedy"
2052,"Killer, The (Die xue shuang xiong)","action,thriller"
2053,Cold Comfort Farm,comedy
2054,Man Bites Dog (C'est arrivé près de chez vous),"action,comedy,crime,drama"
2055,My Family,drama
2056,Big Momma's House,comedy
2057,Live Nude Girls,comedy
2058,Savior,drama
2059,Glen or Glenda,drama
2060,Bottle Rocket,comedy
2061,Beyond Rangoon,"drama,war"
2062,Three Colors: White,drama
2063,Jeffrey,comedy
2064,Jury Duty,comedy
2065,Mutiny on the Bounty,adventure
2066,Pit and the Pendulum,horror
2067,S.F.W.,drama
2068,"Big Blue, The (Le Grand Bleu)","adventure,romance"
2069,Surviving the Game,"action,adventure,thriller"
2070,Turbo: A Power Rangers Movie,"action,adventure,children's"
2071,Lightning Jack,"comedy,western"
2072,Bloodsport 2,action
2073,Next Friday,comedy
2074,Bogus,"children's,drama,fantasy"
2075,Night Flier,horror
2076,Albino Alligator,"crime,thriller"
2077,Stonewall,drama
2078,Where the Buffalo Roam,comedy
2079,Friday the 13th Part VII: The New Blood,horror
2080,"Thin Line Between Love and Hate, A",comedy
2081,Highlander: Endgame,"action,adventure,fantasy"
2082,Beyond the Mat,documentary
2083,Ghost Dog: The Way of the Samurai,"crime,drama"
2084,Sanjuro,"action,adventure"
2085,Still Breathing,"comedy,romance"
2086,Bamboozled,comedy
2087,"Cup, The (Phörpa)",comedy
2088,Catfish in Black Bean Sauce,"comedy,drama"
2089,Agnes Browne,"comedy,drama"
2090,Deterrence,thriller
2091,Black and White,drama
2092,Joe Gould's Secret,drama
2093,Held Up,comedy
2094,Homegrown,"comedy,thriller"
2095,Dog Park,"comedy,romance"
2096,Barenaked in America,documentary
2097,Poison Ivy: New Seduction,thriller
2098,Senseless,comedy
2099,Urban Legends: Final Cut,horror
2100,Black Mask (Hak hap),action
2101,Angel and the Badman,western
2102,Peeping Tom,"drama,horror,thriller"
2103,Son of Dracula,horror
2104,Saludos Amigos,"animation,children's,comedy"
2105,Lassie,"adventure,children's"
2106,All Dogs Go to Heaven 2,"animation,children's,musical"
2107,Eyes Without a Face,horror
2108,Benji the Hunted,"adventure,children's"
2109,Chairman of the Board,comedy
2110,Miami Rhapsody,comedy
2111,Black Sheep,comedy
2112,"Cérémonie, La",drama
2113,Stalingrad,war
2114,Son of Flubber,"children's,comedy"
2115,Hilary and Jackie,drama
2116,"Farewell to Arms, A","romance,war"
2117,After Life,drama
2118,Perfect Blue,"animation,mystery"
2119,Dersu Uzala,"adventure,drama"
2120,Lucie Aubrac,"romance,war"
2121,"Other Side of Sunday, The (Søndagsengler)","comedy,drama"
2122,Mina Tannenbaum,drama
2123,Sgt. Bilko,comedy
2124,Queen Margot (La Reine Margot),"drama,romance"
2125,Friends & Lovers,"comedy,drama,romance"
2126,D3: The Mighty Ducks,"children's,comedy"
2127,Sudden Death,action
2128,Poison Ivy II,thriller
2129,Angus,comedy
2130,Stay Tuned,comedy
2131,Shaft in Africa,"action,crime"
2132,Shaft's Big Score!,"action,crime"
2133,Clockwatchers,comedy
2134,Denise Calls Up,comedy
2135,Human Traffic,drama
2136,Rocket Man,comedy
2137,Mr. Magoo,comedy
2138,Crash,"drama,thriller"
2139,Tommy,"drama,musical"
2140,Strangeland,thriller
2141,Warriors of Virtue,"action,adventure,children's,fantasy"
2142,Tea with Mussolini,comedy
2143,Party Girl,comedy
2144,New Jersey Drive,"crime,drama"
2145,White Boys,drama
2146,Sprung,comedy
2147,Assassins,thriller
2148,Original Gangstas,crime
2149,Get Real,drama
2150,Gang Related,crime
2151,Holy Man,comedy
2152,King of New York,"action,crime"
2153,Cecil B. Demented,comedy
2154,Modulations,documentary
2155,Tigerland,drama
2156,Deceiver,crime
2157,Urbania,drama
2158,Stop Making Sense,documentary
2159,Eight Days a Week,comedy
2160,Koyaanisqatsi,"documentary,war"
2161,Female Perversions,drama
2162,Two Family House,drama
2163,Jesus' Son,drama
2164,Meatballs 4,comedy
2165,McHale's Navy,"comedy,war"
2166,Young Doctors in Love,comedy
2167,No Small Affair,"comedy,romance"
2168,Leave It to Beaver,comedy
2169,Critical Care,comedy
2170,Heavyweights,"children's,comedy"
2171,Mixed Nuts,comedy
2172,Porky's II: The Next Day,comedy
2173,Porky's Revenge,comedy
2174,Made in America,comedy
2175,Heart Condition,comedy
2176,Down Periscope,comedy
2177,Canadian Bacon,"comedy,war"
2178,How to Stuff a Wild Bikini,comedy
2179,Otello,drama
2180,Problem Child 2,comedy
2181,"Murder, My Sweet","film-noir,thriller"
2182,Vampire in Brooklyn,"comedy,romance"
2183,"Slingshot, The (Kådisbellan )","comedy,drama"
2184,Herbie Goes to Monte Carlo,"adventure,children's,comedy"
2185,Seventh Heaven (Le Septième ciel),"drama,romance"
2186,Battling Butler,comedy
2187,"Thieves (Voleurs, Les)","crime,drama,romance"
2188,Blackmail,thriller
2189,Chushingura,drama
2190,Love and Other Catastrophes,romance
2191,Santitos,comedy
2192,Something for Everyone,"comedy,crime"
2193,Still Crazy,"comedy,romance"
2194,Not One Less (Yi ge dou bu neng shao),drama
2195,Death Wish II,"action,drama"
2196,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",drama
2197,House of Frankenstein,horror
2198,Son of Frankenstein,horror
2199,Gordy,comedy
2200,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See)","action,drama"
2201,White Sands,"drama,thriller"
2202,Easy Money,comedy
2203,Solas,drama
2204,Go West,comedy
2205,Tarzan the Fearless,"action,adventure"
2206,"Dog's Life, A",comedy
2207,Fall,romance
2208,"Lovers on the Bridge, The (Les Amants du Pont-Neuf)","drama,romance"
2209,Force 10 from Navarone,"action,war"
2210,"Actor's Revenge, An (Yukinojo Henge)",drama
2211,"Damsel in Distress, A","comedy,musical,romance"
2212,Fever Pitch,"comedy,romance"
2213,Bikini Beach,comedy
2214,Killer's Kiss,film-noir
2215,Crossfire,"crime,film-noir"
2216,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight)","crime,thriller"
2217,Raw Deal,film-noir
2218,Withnail and I,comedy
2219,Two or Three Things I Know About Her,drama
2220,Hearts and Minds,drama
2221,She's So Lovely,"drama,romance"
2222,Shiloh,"children's,drama"
2223,Horror Express,horror
