user_id,item_id_list,rating_list,name,gender,age
11,"[43750, 22434, 29059, 38409, 2453, 10410, 33962, 4667, 24822, 14063, 32437, 33803, 18756, 17873, 26156, 6411, 23826, 38412, 20128, 11096, 35404, 34681, 40483, 23150, 8477, 11748, 41168, 33804, 37584, 23857, 8971, 24860, 43494, 39221, 39222, 13115, 32399, 15198, 45040, 23785, 10900, 34682, 11794, 28079, 23855, 24387, 24544, 33260, 3604, 11876, 41129, 3515, 9027, 43204, 3882, 1104, 42201, 12949, 29191, 22837, 23701, 40895, 34679, 23644, 24067, 44753, 42448, 21476, 12248, 36940, 31074, 39202, 11718, 42708, 42499, 3761, 30540, 35391, 17718, 2467, 13336, 29058, 18388, 12899, 16395, 21062, 42199, 23737, 3766, 1468, 37393, 39312, 40781, 23765, 31163, 6427, 23664, 27123, 17839, 33975, 33852, 34842, 22325, 32540, 33827, 26559, 7798, 14152]","[5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 3, 5, 4, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4, 4, 5, 3, 5, 4, 4, 4, 3, 5, 5, 5, 5, 4, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]",Jessica Brown,Female,27
12,"[14811, 43334, 20278, 25859, 28043, 35949, 39932, 40214, 13810, 21049, 21050, 35051, 25645, 34485, 32912, 25661, 35113, 43527, 21940, 21120, 9264, 16495, 10906, 7720, 34170, 21841, 25660, 18305, 21241, 35097, 35050, 42616, 40681, 43172, 18033, 841, 14839, 33677, 33337, 18467, 22408, 43434, 10973, 13032, 40520, 10925, 35592, 18392, 35100, 15476, 35944, 40193, 734, 42585, 16077, 9163, 22647, 4820, 35488, 34046, 20341, 3748, 43410, 34899, 18488, 15992, 16633, 16637, 43160, 21242, 16105, 40722, 32924, 42944, 20163, 43396, 33696, 22171, 21097, 20528, 35353, 321, 34311, 35663, 3996, 35652, 4163, 8116, 22299, 20333, 3100, 21052, 375, 43127, 43326, 18668, 18556, 18553, 43335, 1067, 4494, 18029, 17802, 16093, 22424, 20033, 3096, 34207, 17514, 43113, 16200, 20161, 1102, 36024, 16611, 17148, 21055, 10281, 10954, 6841, 17916, 15447, 20940, 10128, 3989, 16881, 23918, 18303, 4058, 22082, 5671, 33713, 43211, 20266, 35816, 20264, 35294, 21387, 27160, 4862, 2880, 43846, 16186, 20544, 25526, 938, 35925, 25869, 13052, 28464, 4054, 26514, 44135, 7142, 10155, 21244, 25810, 10114, 241, 21118, 3980, 43428, 5419, 8175, 8120, 42749, 21128, 35827, 11645, 23561, 16871, 4024, 44489, 20327, 3994, 33148, 14196, 33408, 10936, 25662, 19898, 34505, 35893, 25597, 33258, 33956, 23676, 13053, 35103, 19692, 21395, 1271, 45530, 24224, 13201, 45718, 18967, 33426, 47036, 24558, 2071, 26547, 25346, 34751, 23493, 45512, 18095, 8413, 1560, 6153, 20478, 28546, 43521, 19935, 44797, 27390, 32762, 44949, 44798, 37322, 18194, 27067, 31142, 31249, 6249, 13782, 44519, 25863, 35830, 33575, 21304, 3864, 10979, 4489, 43885, 17835, 8877, 18328, 40668, 18014, 10929, 25842, 12731, 20287, 33697, 20314, 4071, 16079, 964, 21116, 35590, 1200, 17809, 35328]","[5, 4, 4, 4, 3, 2, 3, 4, 4, 2, 4, 5, 4, 2, 5, 5, 2, 2, 5, 3, 5, 5, 3, 4, 4, 5, 5, 5, 4, 3, 4, 5, 2, 2, 4, 5, 2, 5, 3, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 4, 3, 4, 4, 4, 5, 3, 5, 1, 5, 5, 5, 4, 4, 3, 3, 3, 5, 5, 5, 4, 2, 1, 4, 5, 4, 5, 5, 5, 5, 4, 5, 4, 4, 5, 5, 5, 2, 3, 2, 4, 4, 4, 2, 5, 5, 4, 4, 4, 5, 3, 5, 4, 4, 5, 5, 4, 3, 5, 5, 5, 3, 3, 4, 2, 5, 5, 5, 5, 5, 2, 4, 4, 3, 4, 3, 4, 2, 5, 2, 2, 3, 5, 3, 2, 5, 2, 5, 4, 5, 4, 4, 5, 5, 4, 4, 5, 2, 5, 5, 5, 5, 5, 3, 2, 3, 3, 4, 2, 3, 5, 2, 3, 4, 2, 3, 5, 3, 4, 4, 4, 4, 2, 4, 3, 5, 3, 5, 2, 5, 4, 4, 3, 4, 5, 4, 5, 4, 2, 3, 4, 5, 4, 4, 4, 5, 5, 5, 3, 5, 5, 4, 3, 4, 5, 2, 2, 4, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 4, 4, 4, 4, 3, 4, 3, 2, 4, 5, 2, 5, 3, 2, 3, 5, 4, 4, 3, 4, 4, 5, 5, 3, 3, 2, 3, 2, 2, 2, 5, 5]",James Anderson,Male,37
13,"[47493, 41211, 23269, 33919, 33911, 30082, 46987, 3030, 38075, 5009, 23718, 20934, 17212, 32675, 48309, 48174, 29933, 47332, 32318, 44819, 25415, 25042, 23304, 6442, 47692, 47070, 1986, 4263, 46929, 19596, 35444, 40215, 35443, 6389, 43602, 44525, 42622, 6388, 10580, 6292, 45569, 12451, 32738, 16184, 40296, 3117, 46251, 34944, 8968, 46127, 45467, 22149, 28072, 24329, 33910, 15733, 42957]","[4, 5, 4, 5, 3, 5, 5, 5, 5, 3, 5, 5, 4, 4, 5, 3, 5, 5, 5, 1, 5, 5, 4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]",John Smith,Male,18
14,"[47188, 45098, 44309, 44673, 45103, 45082, 43500, 46015, 46540, 45304, 46617, 46464, 45690, 11769, 46480, 44413, 44547, 46289, 46320, 46727, 45895, 46026, 45275, 46173, 45779, 46052, 46670, 45735, 47309, 46908, 46984, 44202, 49138, 42773, 48328, 47393, 47609, 47619, 46329, 47579, 43975, 45601, 44381, 45692, 44502, 46916, 45357, 46912, 46074, 44641, 45534, 45070, 44672, 44751, 45618, 45192, 45290, 44166, 45635, 44012, 45483, 47029, 44778, 45432, 45612, 45659, 45422, 45693, 45232, 45758, 45068, 45991, 43831, 45767, 45756, 45824, 45532, 47092, 45542, 45337, 44784, 45790, 45286, 45412, 45614]","[4, 4, 4, 4, 4, 4, 3, 5, 4, 5, 3, 3, 5, 5, 3, 4, 4, 4, 5, 4, 4, 3, 5, 3, 5, 4, 3, 3, 3, 5, 4, 4, 3, 4, 4, 4, 5, 3, 4, 3, 4, 4, 5, 4, 5, 4, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 5, 3, 4, 4, 4, 5, 4, 3, 3, 4, 4, 4, 3, 4, 4, 4, 3, 4, 4]",Elena Garcia,Female,41
15,"[8188, 16212, 28536, 20868, 35407, 1132, 20639, 3794, 27286, 32448, 10903, 11101, 32928, 2412, 44618, 32919, 18293, 2475, 43707, 22834, 17307, 14364, 42572, 43861, 7395, 44649, 34809, 14478, 11615, 16200, 17809, 30992, 46461, 3081, 2441, 46418, 30362, 40261, 25043, 12304, 2427, 20513, 47560, 39806, 18656, 17719, 21165, 6147, 25495, 7090, 32603, 32925, 17492, 28042, 29595, 2628, 17120, 14477, 21463, 44130, 22110, 43182, 20836, 21468, 16753, 43604, 18344, 42472, 14692, 15228, 18978, 33181, 33095, 35626, 14575, 16138, 40074, 35402, 8254, 33721, 20005, 18564, 2629, 39906, 19019, 32811, 22109, 44300, 9752, 33345, 21439, 43203, 44656, 44852, 30343, 43634, 43629, 43657, 44695, 20078, 35593, 23991, 3897, 35596, 44456, 40430, 3898, 44417, 43754, 22088, 21255, 22013, 43929]","[4, 4, 5, 4, 4, 3, 4, 5, 4, 4, 4, 3, 5, 5, 4, 5, 5, 5, 3, 5, 5, 5, 4, 3, 4, 5, 4, 4, 5, 5, 3, 4, 4, 4, 3, 4, 4, 5, 2, 4, 3, 5, 3, 4, 4, 3, 4, 1, 5, 5, 4, 4, 3, 4, 4, 4, 4, 4, 5, 2, 3, 4, 5, 5, 5, 5, 4, 3, 5, 5, 5, 5, 4, 5, 4, 3, 3, 4, 5, 4, 3, 5, 5, 5, 4, 4, 5, 4, 5, 5, 5, 5, 4, 4, 1, 4, 4, 3, 3, 5, 4, 5, 5, 4, 2, 5, 4, 3, 4, 5, 5, 2, 5]",Mary Johnson,Female,35
16,"[17943, 40788, 21405, 13095, 32830, 7817, 6450, 20430, 25471, 25848, 6457, 20169, 3146, 11593, 11943, 32697, 5234, 35724, 37459, 6203, 285, 34150, 35366, 25961, 11172, 11170, 3241, 20963, 6208, 1736, 25849, 25619, 39471, 1516, 14343, 17948, 48547, 33117, 42528, 14544, 35135, 215, 5525, 34154, 37461, 14701, 35368, 48167, 29566, 30975, 34930, 7942, 34324, 49176, 40402, 31381, 40256, 26259, 19258, 4776, 1737, 1801, 45631]","[5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5, 3, 4, 5, 5, 5, 5, 3, 3, 3, 4, 4, 4, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 5]",William Johnson,Male,32
17,"[44075, 46004, 46257, 31115, 46158, 46000, 45071, 46643, 45065, 43588, 24311, 46525, 42645, 45779, 46445, 45502, 45809, 23506, 1965, 44427, 35064, 39411, 1734, 44963, 12378, 30421, 39413, 40326, 24097, 46359, 23133, 18270, 45998, 46261, 1874, 46242, 24259, 46683, 24330, 47493, 47621, 41929, 13534, 23509, 24060, 24379, 48094, 15690, 18207, 28382, 47544, 31132, 40309, 12343, 30466, 31128, 47391, 47273, 46497, 46199, 46865, 24269, 1875, 46583, 47105, 24481, 31663, 24511, 47151, 47316, 31021, 24458, 47311]","[5, 3, 5, 4, 5, 4, 3, 3, 2, 1, 3, 5, 4, 2, 4, 5, 4, 3, 4, 2, 2, 4, 3, 3, 5, 4, 5, 5, 2, 4, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 3, 4, 4, 5, 5, 5, 4, 4, 5, 2, 4, 5, 3, 3, 5, 4, 4, 4, 4, 3, 4, 2, 2, 3, 4, 5, 3, 5, 5, 3, 3, 2, 4]",Jennifer Williams,Female,34
18,"[41682, 24536, 30749, 13695, 24770, 24744, 30757, 10722, 13519, 13710, 38832, 24784, 24785, 9416, 13674, 30744, 24746, 13538, 26257, 36625, 10721, 13621, 1456, 10747, 6839, 46925, 24572, 24481, 24501, 41864, 30637, 11842, 31857, 30985, 34935, 30683, 9540, 24334, 782, 31651, 23517, 8979, 46495, 29531, 5669, 5717, 11886, 39491, 10746, 2049, 13658, 24623, 9567, 10715, 10745, 8976, 30641, 30638, 31683, 24711, 30737, 41857, 24773, 24741, 13528, 41965, 30710, 13651, 24723, 24638, 10728, 11853, 2144, 24778, 5846, 30700, 25379, 41912, 24471, 5804, 24719, 24607, 30681, 24722, 11913, 26256, 28370, 13523, 2088, 45429, 30699, 24700, 10749, 30697, 30692, 10738, 2130]","[4, 4, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 4, 4, 5, 4, 5, 4, 5, 4, 4, 5, 4, 5, 5, 4, 3, 3, 4, 3, 4, 5, 5, 4, 4, 4, 4, 4, 5, 4, 5, 4, 4, 5, 4, 5, 5, 5, 5, 4, 4, 5, 4, 4, 5, 5, 5, 5, 4, 4, 5, 5, 4, 4, 5, 5, 4, 5, 4, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 4, 5, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 3, 4, 5]",Elena Martinez,Female,23
19,"[19349, 22249, 21529, 11336, 30863, 11288, 33817, 18974, 14068, 27289, 22243, 5953, 21415, 29290, 5960, 27605, 17988, 32758, 36136, 32757, 27287, 27785, 36044, 269, 5952, 35939, 20614, 27363, 19526, 14624, 20878, 31301, 34407, 10021, 41775, 41828, 15122, 19422, 37099, 36535, 16308, 38359, 41263, 15867, 32324, 15120, 15859, 30490, 15868, 35734, 29900, 28448, 11526, 28986, 22102, 33812, 18297, 19217, 22478, 21643, 27288, 35378, 18336, 26293]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 5, 5, 5]",Michael Brown,Male,42
20,"[9010, 12681, 1900, 13187, 17450, 28774, 17413, 1996, 42679, 31836, 9025, 1772, 28499, 46213, 36723, 4581, 23496, 34632, 30176, 31667, 18044, 29281, 3729, 42931, 5521, 16729, 45288, 2779, 36712, 29824, 13074, 42123, 39665, 41101, 35710, 37220, 23388, 31573, 8883, 42141, 37398, 15618, 46325, 12324, 12641, 17473, 13185, 42300, 23416, 10768, 30889, 5470, 42088, 23403, 31780, 9800, 37692, 11480, 42091, 20063, 19427, 29236, 10777, 33671, 32027, 23419, 6411, 11750, 25920, 37693, 5550, 23834, 45568, 1958, 9566, 14832, 1475, 30522, 40222, 40989, 7861, 5095, 23385, 6440, 20419, 4121, 9275, 28586, 31219, 29722, 25468, 27410, 16144, 3099, 7445, 16143, 22638, 1221, 20407, 19791, 7541, 1343, 7631, 36323, 35557, 2886, 33642, 10863, 6400, 7365, 17258, 30400, 14119, 17434, 10687, 29957, 24151, 5702, 16150, 5526, 30425, 8878, 35733, 40717, 7673, 17337, 14859, 14123, 45370, 40514, 29745, 886, 30256, 1582, 4337, 246, 14114, 9736, 27224, 28748, 36671, 11248, 3046, 199, 10800, 14856, 1506, 7863, 16080, 25613, 12868, 34869, 3023, 16194, 23698, 13899, 23667, 7577, 40241, 5373, 11028, 25907, 3810, 13814, 34735, 12970, 20612, 32763, 30528, 616, 4293, 11222, 9152, 7791, 27808, 1250, 1246, 12890, 23986, 39818, 3114, 29537, 12243, 27925, 3067, 14713, 4907, 34815, 4906, 36753, 34171, 18125, 4911, 7559, 8374, 35483, 34161, 2311, 27321, 34166, 34167, 8837, 2777, 34175, 8317, 1245, 3381, 27882, 31849, 42092, 17439, 40272, 36069, 25563, 4909, 12458, 2674, 17394, 6935, 6888, 14952, 32649, 33158, 11372, 17395, 2343, 2322, 3254, 2994, 33176, 32708, 10151, 2809, 42168, 15073, 8680, 20357, 36150, 2908, 15454, 3004, 14250, 17440, 14181, 18051, 30204, 15612, 11284, 42102, 41255, 2501, 2459, 10399, 8064, 9628, 8774, 6208, 32905, 42103, 3201, 43398, 17375, 12046, 42170, 3003, 354, 20200, 17433, 19636, 6253, 34337, 9899, 8857, 2454, 19696, 14110, 15607, 2461, 17444, 6886, 7208, 30907, 5863, 5862, 8649, 8691, 28944, 29972, 18732, 30904, 12601, 29968, 40363, 14612, 14603, 7165, 7179, 14613, 23422, 2675, 42090, 37026, 25937, 19280, 7373, 31174, 20359, 8491, 1559, 45698, 23785, 5484, 27457, 39168, 4153, 34594, 5506, 12629, 20505, 38457, 33802, 8870, 19307, 37609, 29550, 26222, 36337, 1929, 2456, 9759, 10143, 203, 20923, 42143, 34602, 2462, 20925, 36615, 22017, 2457, 12664, 37093, 29944, 2838, 14092, 1761, 12361, 20492, 19327, 46482, 37764, 7936, 29298, 8736, 20469, 2917, 42104, 5806, 29297, 20926, 27175, 27277, 12656, 45615, 40871, 12307, 14118, 29074, 20402, 19631, 1463, 1623, 1624, 32646, 10298, 42093, 37067, 24573, 11418, 42117, 8903, 39109, 37225, 31768, 25673, 44065, 40106, 36730, 29232, 3203, 2345, 25922, 42120, 25368, 33724, 27170, 34878, 42116, 30407, 27979, 36729, 30199, 42118, 24564, 2037, 47035, 27714, 40329, 39591, 30175, 10297, 12835, 27210, 26812, 8647, 5253, 14355, 36596, 37040, 13411, 14840, 12643, 2890, 28728, 5803, 5757, 21144, 20462, 12704, 19599, 42115, 37682, 17416, 14278, 28390, 18748, 24248, 42142, 42144, 15561, 23490, 11738, 31546, 37197, 12195, 27165, 1631, 19706, 18626, 10360, 45105, 32737, 10299, 1626, 35632, 40270, 26651, 27264, 33801, 1782, 8845, 18635, 8651, 20744, 16900, 5736, 42783, 33771, 1725, 35701, 13061, 19880, 27178, 12745, 19618, 27236, 7025, 34873, 14828, 7322, 28588, 23075, 29071, 8260, 28322, 13806, 18625, 30266, 19710, 5658, 25508, 20993, 7516, 36751, 33995, 16912, 8266, 15287, 9885, 20044, 14779, 10821, 14584, 9046, 26047, 36805, 4145, 9082, 1247, 11342, 44379, 1661, 12173, 28393, 19596, 24177, 28346, 21006, 33220, 8434, 35239, 35235, 35231, 28388, 27285, 7653, 5505, 17338, 14022, 17390, 28272, 26877, 27281, 2469, 19629, 6426, 2464, 2463, 2466, 19655, 42651, 42967, 19804, 19665, 39755, 16859, 7954, 44007, 28742, 28273, 33794, 4414, 19672, 43432, 19936, 4883, 30558, 29977, 11252, 25544, 30339, 6391, 3084, 20611, 39819, 21228, 13051, 2839, 22045, 13264, 19931, 44687, 25921, 19679, 2562, 8272, 5572, 27136, 23719, 41039, 33790, 2470, 4279, 44723, 7760, 33693, 4966, 5109, 35249, 30107, 14352, 33350, 1251, 8160, 28622, 3034, 22985, 2958, 7944, 10817, 999, 35115, 1620, 12454, 36613, 35252, 39743, 33791, 4229, 42126, 597, 33727, 33793, 26184, 11421, 4079, 42965, 4489, 18722, 10982, 35090, 20352, 16398, 2587, 3093, 8522, 33211, 2834, 4194, 25987, 5078, 11009, 20994, 20995, 33792, 39556, 25925, 37606, 7080, 31495, 30268, 29228, 28485, 16402, 20226, 42119, 33748, 40289, 8665, 38487, 20997, 13135, 6884, 39110, 21600, 32551, 20805, 7676, 42101, 40218, 39649, 4148, 39650, 39832, 850, 30017, 518, 40227, 11010, 20189, 37053, 20979, 24830, 23705, 15463, 17414, 39817, 27185, 7674, 20214, 17293, 20212, 17341, 13809, 7319, 35213, 39701, 45368, 1514, 17402, 19497, 35611, 32647, 23914, 19627, 7611, 14328, 20610, 20188, 11059, 20986, 34325, 13305, 43207, 39642, 12148, 18650, 44668, 14142, 44122, 39761, 27190, 45325, 16401, 13100, 35953, 23639, 18628, 44123, 14286, 42122, 44609, 20669, 8618, 16585, 12204, 8646, 21057, 18633, 30415, 15225, 13231, 17456, 20298, 36692, 10277, 45075, 24164, 24131, 3151, 30944, 17090, 5726, 44013, 12237, 19615, 41156, 15643, 17380, 13136, 30902, 32798, 45726, 25595, 36709, 19503, 1814, 29958, 35456, 12253, 36689, 12198, 37554, 17460, 34629, 4730, 12932, 1464, 36962, 12320, 24835, 40973, 3539, 37206, 5716, 23452, 37301, 12863, 35960, 19779, 11692, 19770, 12901, 5028, 9125, 5089, 4388, 26897, 20013, 1439, 20726, 1852, 20746, 12636, 8923, 5606, 25261, 30799, 13131, 44934, 4801, 34289, 36806, 28453, 7453, 27535, 39048, 2837, 11595, 29947, 37545, 28266, 1600, 24168, 12211, 28744, 27248, 1773, 3290, 19612, 29772, 39106, 12182, 11510, 6895, 31375, 26694, 43299, 1337, 17356, 24366, 28435, 42089, 33782, 965, 17424, 14210, 25558, 27186, 1410, 602, 43829, 21423, 19616, 36804, 20466, 4662, 3133, 1438, 46037, 33797, 17457, 37288, 26904, 30286, 3065, 38441, 1886, 19244, 4521, 29536, 20156, 26863, 23593, 12795, 1026, 14813, 1248, 14195, 25655, 11079, 6349, 44117, 23567, 3116, 22808, 36602, 3045, 6252, 28918, 21118, 1175, 4289, 4228, 1215, 16243, 21058, 19434, 18670, 43228, 2506, 20996, 29094, 27295, 10465, 33165, 21455, 43253, 28639, 12760, 4130, 34007, 42748, 16, 5003, 1249, 1139, 5150, 10365, 23953, 7079, 5090, 8547, 4345, 9860, 5173, 5271, 23608, 4940, 4231, 20405, 33687, 44317, 16905, 12903, 12833, 29654, 35711, 4152, 23937, 18083, 14216, 21000, 10850, 43474, 6417, 3107, 42986, 19470, 10474, 4380, 1202, 12090, 39006, 9873, 6320, 36468, 43411, 14492, 4265, 16153, 23635, 7619, 28638, 20998, 4052, 1304, 13286, 5079, 21126, 14550, 3622, 17044, 3834, 24027, 9823, 43957, 44215, 21680, 21131, 30013, 1387, 43294, 40158, 43884, 11599, 36436, 16217, 1159, 861, 4333, 34841]","[5, 4, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 4, 4, 4, 3, 4, 5, 4, 5, 5, 5, 3, 5, 5, 3, 4, 5, 5, 4, 5, 4, 4, 5, 5, 4, 4, 4, 5, 5, 5, 3, 4, 3, 4, 4, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 4, 4, 4, 5, 5, 5, 3, 3, 5, 5, 5, 5, 5, 4, 3, 5, 5, 5, 4, 4, 4, 3, 4, 5, 5, 5, 3, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 4, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4, 3, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 4, 5, 5, 5, 3, 4, 5, 3, 5, 4, 4, 4, 4, 5, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 3, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 4, 5, 4, 4, 4, 4, 5, 5, 4, 5, 3, 5, 4, 2, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4, 4, 5, 5, 4, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 5, 4, 5, 3, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 3, 5, 5, 4, 4, 2, 4, 5, 5, 3, 4, 4, 2, 5, 5, 4, 4, 4, 5, 5, 5, 4, 5, 5, 4, 5, 4, 3, 5, 5, 5, 4, 3, 5, 5, 4, 5, 4, 4, 4, 4, 4, 5, 5, 4, 5, 4, 4, 2, 4, 5, 4, 5, 5, 5, 2, 4, 5, 5, 5, 4, 5, 5, 4, 5, 4, 4, 4, 5, 5, 4, 5, 4, 4, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 3, 4, 5, 5, 5, 4, 4, 3, 5, 4, 4, 4, 5, 5, 5, 5, 4, 3, 4, 4, 5, 5, 5, 4, 4, 4, 5, 5, 4, 4, 4, 4, 5, 5, 5, 4, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 3, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 3, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 4, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 3, 5, 3, 5, 4, 5, 5, 5, 4, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 3, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 4, 4, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 4, 4, 4, 5, 4, 5, 5, 4, 4, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 3, 5, 4, 3, 4, 4, 3, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4, 5, 4, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 4, 4, 5, 4, 4, 5, 5, 3, 4, 5, 5, 3, 5, 5, 4, 5, 5, 5, 4, 3, 4, 5, 3, 4, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 4, 4, 3, 5, 5, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 3, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 4, 5, 3, 5, 5, 4]",Joseph Davis,Male,47
